slide_id,level,width_px,height_px,openslide_downsample,downsample_x_from_dimensions,downsample_y_from_dimensions,effective_magnification,effective_magnification_x,effective_magnification_y,effective_mpp_x,effective_mpp_y
25017073B2,1,34200,12261,4.000122339124052,4.0,4.000244678248103,9.999694161543873,10.0,9.999388341794607,1.056744,1.0568086405676533
25017073B2,2,8550,3065,16.001141924959217,16.0,16.002283849918435,2.4998215869585163,2.5,2.4996431993801864,4.226976,4.227579361174551
25018584B,0,151860,79168,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25018584B,1,37965,19792,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
25018584B,2,9491,4948,16.0002107259509,16.0004214519018,16.0,2.4999670745038127,2.499934149874885,2.5,4.227087341692129,4.226976
25018584B,3,2372,1237,64.01096121416526,64.02192242833053,64.0,0.6248929752229408,0.6247859870933754,0.625,16.91369559865093,16.907904
25018592B,0,103064,72742,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25018592B,1,25766,18185,4.000054990376684,4.0,4.000109980753368,9.999862525948227,10.0,9.999725055676224,1.056744,1.0567730553753092
25018592B,2,6441,4546,16.001280942390004,16.001242043161,16.001319841619004,2.4997998687738474,2.499805945820073,2.4997937917571695,4.227304130414532,4.227324683677958
25018592B,3,1610,1136,64.02417876826175,64.01490683229814,64.03345070422536,0.6247639683873448,0.6248544593650547,0.6246735036155178,16.911842176397514,16.91674120774648
2490526B3,0,110896,86397,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490526B3,1,27724,21599,4.000023149219871,4.0,4.0000462984397425,9.99994212728525,10.0,9.999884255240344,1.056744,1.0567562313996017
2490526B3,2,6931,5399,16.001203926653083,16.0,16.002407853306167,2.4998119006140724,2.5,2.499623829531118,4.226976,4.227612121133543
2490526B3,3,1732,1349,64.03646615318507,64.02771362586606,64.04521868050408,0.6246440880156292,0.624729476266051,0.6245587231038114,16.915225551963047,16.91985014232765
2490547B2,0,135193,80775,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490547B2,1,33798,20193,4.0000890769422135,4.000029587549559,4.000148566334868,9.999777312603545,9.999926031673239,9.99962859795729,1.0567518166163676,1.0567832491457434
2490547B2,2,8449,5048,16.001225951307735,16.001065214818322,16.001386687797147,2.4998084597843526,2.4998335712647846,2.4997833488084185,4.227257414841993,4.227342343502377
2490547B2,3,2112,1262,64.00869193620036,64.01183712121212,64.00554675118859,0.6249151293369556,0.6248844244894336,0.6249458372021046,16.911031201704546,16.909369374009508
2490750B4,0,97442,76558,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490750B4,1,24360,19139,4.000093300236941,4.00008210180624,4.000104498667642,9.999766754848105,9.999794749697255,9.999738760155699,1.056765690147783,1.0567716070850095
2490750B4,2,6090,4784,16.00162741431482,16.00032840722496,16.002926421404684,2.4997457423747154,2.4999486874243138,2.499542830272473,4.227062760591132,4.2277491195652175
2490750B4,3,1522,1196,64.017022356607,64.02233902759527,64.01170568561874,0.6248338102509656,0.6247819215533343,0.6248857075681182,16.91380565834428,16.91099647826087
2490820B2,0,159692,72140,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490820B2,1,39923,18035,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2490820B2,2,9980,4508,16.001932169574285,16.001202404809618,16.002661934338953,2.499698134957421,2.4998121383663556,2.4995841419462157,4.227293658517033,4.2276792457852705
2490820B2,3,2495,1127,64.00772867829714,64.00480961923847,64.01064773735581,0.6249245337393553,0.6249530345915889,0.6248960354865539,16.909174634068133,16.910716983141082
2490820B3,0,108687,72140,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490820B3,1,27171,18035,4.000055205918074,4.000110411836149,4.0,9.999861987109597,9.999723978028651,10.0,1.0567731692613447,1.056744
2490820B3,2,6792,4508,16.002435207452162,16.002208480565372,16.002661934338953,2.499619556739241,2.4996549725358137,2.4995841419462157,4.227559449646643,4.2276792457852705
2490820B3,3,1698,1127,64.00974082980865,64.00883392226149,64.01064773735581,0.6249048891848102,0.6249137431339534,0.6248960354865539,16.91023779858657,16.910716983141082
2490837B2,0,109490,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490837B2,1,27372,21950,4.000104870813898,4.000073067368113,4.000136674259681,9.999737829838756,9.99981733491643,9.999658326025306,1.0567633033757122,1.0567801074259682
2490837B2,2,6843,5487,16.0011485039726,16.000292269472453,16.002004738472753,2.499820559134815,2.4999543337291077,2.4996867988565312,4.227053213502849,4.227505623838162
2490837B2,3,1710,1371,64.03613702381409,64.02923976608187,64.04303428154631,0.6246472985265271,0.624714585806923,0.6245800257394395,16.915628736842105,16.919273054704593
2490844B1,0,133989,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490844B1,1,33497,21950,4.000083263839695,4.00002985341971,4.000136674259681,9.999791844733714,9.999925367007739,9.999658326025306,1.0567518868555392,1.0567801074259682
2490844B1,2,8374,5487,16.001300912346004,16.00059708621925,16.002004738472753,2.4997967489716726,2.4999067087596742,2.4996867988565312,4.227133741819919,4.227505623838162
2490844B1,3,2093,1371,64.030356127873,64.01767797419971,64.04303428154631,0.6247036939809808,0.6248274112053974,0.6245800257394395,16.912574273291924,16.919273054704593
2490860B2,0,120133,82381,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490860B2,1,30033,20595,4.000040926090793,4.000033296706956,4.0000485554746295,9.999897685819848,9.999916758925524,9.99987861278693,1.0567527965238237,1.0567568276766204
2490860B2,2,7508,5148,16.001595604419258,16.000665956313266,16.002525252525253,2.4997507116698388,2.499895948656905,2.4996054915575194,4.227151936334576,4.227643136363636
2490860B2,3,1877,1287,64.00638241767703,64.00266382525307,64.01010101010101,0.6249376779174597,0.6249739871642263,0.6249013728893799,16.908607745338305,16.910572545454546
2490963B2,0,137804,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490963B2,1,34451,21950,4.000068337129841,4.0,4.000136674259681,9.999829160094075,10.0,9.999658326025306,1.056744,1.0567801074259682
2490963B2,2,8612,5487,16.00169907151227,16.001393404551788,16.002004738472753,2.4997345482650504,2.4997822994978374,2.4996867988565312,4.227344117974918,4.227505623838162
2490963B2,3,2153,1371,64.02430394987672,64.00557361820715,64.04303428154631,0.6247627468361883,0.6249455748744593,0.6245800257394395,16.909376471899673,16.919273054704593
2490964B2,0,147644,63304,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490964B2,1,36911,15826,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
2490964B2,2,9227,3956,16.001661387870897,16.00130053105018,16.00202224469161,2.499740435097546,2.4997968085394597,2.4996840641981546,4.2273195820960225,4.227510248736097
2490972B8,0,122141,76357,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490972B8,1,30535,19089,4.000042567747538,4.0000327493040775,4.000052386191,9.99989358176365,9.999918127410124,9.999869036237673,1.056752651907647,1.0567578396982555
2490972B8,2,7633,4772,16.001375454925117,16.0017031311411,16.001047778709136,2.4997851036417162,2.499733914082904,2.4998362952970914,4.227425943403642,4.2272528084660514
2490972B8,3,1908,1193,64.00969513813106,64.01519916142557,64.00419111483654,0.6249053352571226,0.6248516059308504,0.6249590738242728,16.911919405660374,16.909011233864206
2490978B2,0,120334,59088,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2490978B2,1,30083,14772,4.000033241365555,4.0000664827311105,4.0,9.999916897276723,9.999833795934649,10.0,1.056761563806801,1.056744
2490978B2,2,7520,3693,16.000930851063828,16.00186170212766,16.0,2.4998545629825397,2.499709142885635,2.5,4.227467835638297,4.226976
2491131B2,0,121739,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2491131B2,1,30434,21950,4.000117624111506,4.000098573963331,4.000136674259681,9.999705948368126,9.99975357116454,9.999658326025306,1.0567700418610764,1.0567801074259682
2491131B2,2,7608,5487,16.001725292475072,16.00144584647739,16.002004738472753,2.4997304521163284,2.499774106900829,2.4996867988565312,4.227357972397476,4.227505623838162
2491131B2,3,1902,1371,64.02440883372793,64.00578338590957,64.04303428154631,0.6247617233589836,0.6249435267252073,0.6245800257394395,16.909431889589904,16.919273054704593
2491191B2,0,116117,83385,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2491191B2,1,29029,20846,4.0000412095720215,4.00003444831031,4.000047970833733,9.999896977131328,9.999913879965897,9.999880074353902,1.0567531007613076,1.0567566732226805
2491191B2,2,7257,5211,16.00120805282875,16.00068898994075,16.001727115716754,2.499811255996303,2.49989234995737,2.499730167296276,4.227158021496487,4.227432279792746
2491191B2,3,1814,1302,64.02767771404183,64.01157662624036,64.04377880184332,0.6247298266641279,0.6248869674552391,0.6245727648857708,16.910962382579932,16.919469746543776
2491191B3,0,149049,83988,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2491191B3,1,37262,20997,4.000013418496055,4.00002683699211,4.0,9.999966453872398,9.99993290796986,10.0,1.0567510899575976,1.056744
2491191B3,2,9315,5249,16.000864116744573,16.000966183574878,16.000762049914268,2.499864989050237,2.4998490429321905,2.4998809353717197,4.227231252173913,4.22717732291865
2491191B3,3,2328,1312,64.01986421926074,64.02448453608247,64.01524390243902,0.6248060736743295,0.6247609846426344,0.6248511692146497,16.914372471649482,16.911931225609756
2491226B2,0,141218,72742,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2491226B2,1,35304,18185,4.000083315778905,4.000056650804441,4.000109980753368,9.999791714891096,9.99985837499469,9.999725055676224,1.0567589663494221,1.0567730553753092
2491226B2,2,8826,4546,16.000773222418385,16.000226603217765,16.001319841619004,2.4998791898354478,2.4999645937486723,2.4997937917571695,4.2270358653976885,4.227324683677958
2491226B2,3,2206,1136,64.02443160777904,64.01541251133273,64.03345070422536,0.6247615011257664,0.6248495234318572,0.6246735036155178,16.911975769718946,16.91674120774648
2491275B2,0,139410,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2491275B2,1,34852,21950,4.0000970298877885,4.000057385515896,4.000136674259681,9.999757431164635,9.999856538268418,9.999658326025306,1.0567591604499023,1.0567801074259682
2491275B2,2,8713,5487,16.001117140268168,16.000229542063582,16.002004738472753,2.499825459019771,2.4999641345671044,2.4996867988565312,4.227036641799609,4.227505623838162
2491275B2,3,2178,1371,64.02564937217812,64.00826446280992,64.04303428154631,0.6247496181956993,0.6249193027759845,0.6245800257394395,16.9100873553719,16.919273054704593
2491560B2,0,125153,79369,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
2491560B2,1,31288,19842,4.000041179640304,4.000031961135259,4.000050398145349,9.999897051959081,9.999920097800294,9.999874006224092,1.0567524436844795,1.056757314484427
2491560B2,2,7822,4960,16.000971180335036,16.000127844541037,16.00181451612903,2.4998482622829434,2.4999800244500734,2.4997165140042084,4.227009774737918,4.227455369758064
2491560B2,3,1955,1240,64.01206892995627,64.01687979539642,64.00725806451612,0.6248821615775156,0.6248352017131031,0.6249291285010521,16.912363405626596,16.909821479032257
25001929B3,0,142021,78967,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25001929B3,1,35505,19741,4.000090066516293,4.000028165047176,4.000151967985411,9.999774838779139,9.99992958787785,9.999620094469842,1.0567514408111531,1.0567841478141937
25001929B3,2,8876,4935,16.00099087826284,16.000563316809373,16.00141843971631,2.499845184859116,2.4999119848473113,2.4997783884407414,4.227124820414601,4.227350731914893
25001929B3,3,2219,1233,64.02342995884177,64.00225326723749,64.04460665044607,0.624771275542633,0.6249779962118278,0.624564691580027,16.908499281658404,16.919688452554745
25001939B2,0,142623,76959,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25001939B2,1,35655,19239,4.00012003646621,4.000084139671856,4.000155933260564,9.999699917839674,9.999789655244946,9.999610182044986,1.0567662285233488,1.0567851953843754
25001939B2,2,8913,4809,16.002401043314737,16.00168293503871,16.003119151590766,2.499624893272541,2.499737069056183,2.4995127275562314,4.227420607876136,4.227800036182158
25001939B2,3,2228,1202,64.01985208673754,64.01391382405745,64.02579034941763,0.6248061920825098,0.6248641523456946,0.6247482425707195,16.911579837522442,16.914717449251246
25001965B2,0,103265,66116,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25001965B2,1,25816,16529,4.000019367833902,4.000038735667803,4.0,9.99995158064969,9.999903161768266,10.0,1.0567542334211342,1.056744
25001965B2,2,6454,4132,16.000561498441122,16.000154942671212,16.000968054211036,2.499912268947378,2.4999757904420665,2.4998487506806217,4.227016933684537,4.227231746369796
25001965B2,3,1613,1033,64.01216549465889,64.02045877247365,64.00387221684414,0.6248812189198248,0.624800271147049,0.6249621876701554,16.913308921264722,16.908926985479184
25001966B2,0,132784,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25001966B2,1,33196,21950,4.000068337129841,4.0,4.000136674259681,9.999829160094075,10.0,9.999658326025306,1.056744,1.0567801074259682
25001966B2,2,8299,5487,16.001002369236375,16.0,16.002004738472753,2.4998433896181558,2.5,2.4996867988565312,4.226976,4.227505623838162
25001966B2,3,2074,1371,64.03308898262465,64.02314368370298,64.04303428154631,0.6246770323832727,0.6247740691649597,0.6245800257394395,16.914018237222756,16.919273054704593
25002073B3,0,136198,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002073B3,1,34049,21950,4.0000977065680035,4.000058738876326,4.000136674259681,9.999755739546455,9.999853154965564,9.999658326025306,1.0567595179887808,1.0567801074259682
25002073B3,2,8512,5487,16.0013548128454,16.000704887218046,16.002004738472753,2.4997883284163676,2.4998898662241738,2.4996867988565312,4.227162221334586,4.227505623838162
25002073B3,3,2128,1371,64.02292691520924,64.00281954887218,64.04303428154631,0.6247761845217612,0.6249724665560434,0.6245800257394395,16.908648885338344,16.919273054704593
25002238B,0,137402,84590,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002238B,1,34350,21147,4.000076400112913,4.000058224163028,4.000094576062798,9.999809003365758,9.999854441711182,9.999763565433268,1.0567593820087335,1.0567689856717264
25002238B,2,8587,5286,16.001906528275875,16.001164551065564,16.00264850548619,2.499702140449248,2.4998180521389792,2.4995862395082162,4.227283658087806,4.227675698070374
25002238B,3,2146,1321,64.03092456574667,64.02702702702703,64.03482210446631,0.6246981481413434,0.6247361756015196,0.6246601253103203,16.91504416216216,16.917103512490538
25002328B2,0,123948,59690,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002328B2,1,30987,14922,4.000067015145422,4.0,4.0001340302908455,9.99983246494329,10.0,9.999664935500084,1.056744,1.0567794089264173
25002328B2,2,7746,3730,16.002115075912222,16.001549186676996,16.00268096514745,2.4996695630699146,2.499757963016749,2.499581169375105,4.227385273431449,4.227684273458444
25002329B2,0,134390,77763,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002329B2,1,33597,19440,4.000106925056139,4.000059529124624,4.000154320987654,9.999732694505067,9.99985117940323,9.999614212414643,1.056759726761318,1.0567847694444443
25002329B2,2,8399,4860,16.00066582735452,16.000714370758423,16.000617283950618,2.499895968805032,2.4998883845524222,2.499903553103661,4.227164726753185,4.227139077777777
25002329B2,3,2099,1215,64.0140978361242,64.02572653644593,64.00246913580247,0.624862356139109,0.6247488652429496,0.6249758882759152,16.9147005907575,16.90855631111111
25002366B6,0,114711,87000,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002366B6,1,28677,21750,4.000052306726645,4.00010461345329,4.0,9.99986923489336,9.99973847320658,10.0,1.0567716374097709,1.056744
25002366B6,2,7169,5437,16.001223912974375,16.000976426279816,16.001471399668937,2.4998087782251797,2.4998474427038384,2.4997701149425287,4.2272339581531595,4.227364723192937
25002366B6,3,1792,1359,64.01524743278934,64.01283482142857,64.0176600441501,0.6248511347549919,0.6248746850781529,0.6248275862068966,16.911294780133925,16.912569536423838
25002388B2,0,131981,67722,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002388B2,1,32995,16930,4.0000742205566056,4.000030307622367,4.000118133490845,9.999814452051353,9.999924231518172,9.999704674994831,1.0567520068495226,1.0567752092144123
25002388B2,2,8248,4232,16.001969544315266,16.001576139670224,16.002362948960304,2.49969229657796,2.4997537524340623,2.4996308437435397,4.227392394034918,4.227600258034027
25002388B2,3,2062,1058,64.00787817726106,64.0063045586809,64.00945179584122,0.62492307414449,0.6249384381085156,0.6249077109358849,16.90956957613967,16.910401032136107
25002391B2,0,140615,74750,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002391B2,1,35153,18687,4.000096183748802,4.000085341222655,4.00010702627495,9.999759546409926,9.999786651495219,9.999732441471574,1.0567665459562483,1.0567722748434738
25002391B2,2,8788,4671,16.00189687880371,16.00079654073737,16.00299721687005,2.499703647820931,2.4998755467055433,2.4995317725752506,4.227186434911242,4.2277678227360305
25002391B2,3,2197,1167,64.02815692037791,64.00318616294948,64.05312767780634,0.6247251509947713,0.6249688866763858,0.6244816053511706,16.908745739644967,16.921939588688947
25002472B2,0,157282,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002472B2,1,39320,21950,4.00009376947979,4.000050864699898,4.000136674259681,9.999765581795844,9.999872839867244,9.999658326025306,1.0567574377416071,1.0567801074259682
25002472B2,2,9830,5487,16.001104098636173,16.000203458799593,16.002004738472753,2.4998274964919034,2.499968209966811,2.4996867988565312,4.2270297509664285,4.227505623838162
25002472B2,3,2457,1371,64.02843614769216,64.01383801383801,64.04303428154631,0.6247224265751766,0.6248648923589476,0.6245800257394395,16.91155980952381,16.919273054704593
25002496B2,0,104671,60092,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002496B2,1,26167,15023,4.0000573241105215,4.000114648221042,4.0,9.99985669177745,9.999713387662293,10.0,1.056774288454924,1.056744
25002496B2,2,6541,3755,16.002744483174958,16.00229322733527,16.003195739014647,2.4995712480478205,2.499641734577868,2.499500765492911,4.2275818385567945,4.2278202695073235
25002504B2,0,150856,87201,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002504B2,1,37714,21800,4.000022935779817,4.0,4.000045871559633,9.999942660879238,10.0,9.999885322416027,1.056744,1.0567561186238532
25002504B2,2,9428,5450,16.000516011256728,16.000848536274926,16.000183486238534,2.499919375841322,2.499867423238055,2.499971330604007,4.227200171404327,4.227024474495413
25002504B2,3,2357,1362,64.01381160999479,64.0033941450997,64.02422907488987,0.6248651500976174,0.6249668558095137,0.6247634774830563,16.908800685617308,16.914304982378855
25002663B5,0,145033,81779,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002663B5,1,36258,20444,4.0000871612203674,4.000027580120249,4.000146742320485,9.999782101697152,9.999931050174789,9.99963315765661,1.056751286281648,1.0567827672666796
25002663B5,2,9064,5111,16.000789954190836,16.000992939099735,16.00058696928194,2.4998765757514008,2.499844862893273,2.4999082894141527,4.227238320609002,4.2271310690667185
25002663B5,3,2266,1277,64.02195455478522,64.00397175639894,64.0399373531715,0.6247856735734454,0.6249612157233182,0.6246102300101493,16.90895328243601,16.918454889584964
25002744B2,0,117322,77160,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002744B2,1,29330,19290,4.000034094783498,4.0000681895669965,4.0,9.999914763767784,9.999829528988595,10.0,1.0567620147289465,1.056744
25002744B2,2,7332,4822,16.00151147348611,16.00136388434261,16.001659062629614,2.4997638545757668,2.499786911235744,2.4997407983411093,4.227336319148936,4.227414301119866
25002744B2,3,1833,1205,64.01932527905866,64.00545553737044,64.03319502074689,0.6248113335409423,0.624946727808936,0.6246759979263867,16.909345276595744,16.916673659751037
25002788B2,0,126358,81980,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002788B2,1,31589,20495,4.00003165658932,4.0000633131786385,4.0,9.999920859153033,9.999841719558713,10.0,1.0567607264554117,1.056744
25002788B2,2,7897,5123,16.001551079854472,16.00075978219577,16.002342377513177,2.4997576672650776,2.4998812896690352,2.499634057087094,4.227176723819172,4.2275948233456955
25002788B2,3,1974,1280,64.02900994174266,64.01114488348531,64.046875,0.6247168281439045,0.6248911821966159,0.624542571358868,16.91084832218845,16.92028771875
25002789B2,0,135193,76558,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002789B2,1,33798,19139,4.000067043108601,4.000029587549559,4.000104498667642,9.999832395037688,9.999926031673239,9.999738760155699,1.0567518166163676,1.0567716070850095
25002789B2,2,8449,4784,16.001995818111503,16.001065214818322,16.002926421404684,2.499688192314542,2.4998335712647846,2.499542830272473,4.227257414841993,4.2277491195652175
25002789B2,3,2112,1196,64.01177140341542,64.01183712121212,64.01170568561874,0.6248850660281173,0.6248844244894336,0.6248857075681182,16.911031201704546,16.91099647826087
25002801B1,0,140013,76357,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002801B1,1,35003,19089,4.000040477585401,4.000028568979801,4.000052386191,9.999898807060509,9.99992857806061,9.999869036237673,1.0567515475244977,1.0567578396982555
25002801B1,2,8750,4772,16.001266746497425,16.001485714285714,16.001047778709136,2.4998020865289146,2.499767878696978,2.4998362952970914,4.227368504914285,4.2272528084660514
25002801B1,3,2187,1193,64.0123836232619,64.02057613168725,64.00419111483654,0.6248790895745386,0.6247991257954618,0.6249590738242728,16.913339925925925,16.909011233864206
25002804B2,0,159090,86197,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002804B2,1,39772,21549,4.000048346249757,4.000050286633813,4.000046405865701,9.999879135836439,9.999874284995915,9.999883986681672,1.0567572850246403,1.056756259780036
25002804B2,2,9943,5387,16.000564653460682,16.00020114653525,16.000928160386113,2.499911776010267,2.4999685712489788,2.499854983352089,4.227029140098561,4.227221206979765
25002804B2,3,2485,1346,64.02974832651182,64.02012072434607,64.03937592867756,0.6247096239707975,0.6248035703061161,0.6246157058830354,16.913219613682088,16.91830656909361
25002897B2,0,117924,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002897B2,1,29481,21950,4.000068337129841,4.0,4.000136674259681,9.999829160094075,10.0,9.999658326025306,1.056744,1.0567801074259682
25002897B2,2,7370,5487,16.001273739657,16.000542740841247,16.002004738472753,2.4998009940212063,2.4999151996200943,2.4996867988565312,4.2271193845318855,4.227505623838162
25002897B2,3,1842,1371,64.03128912774383,64.01954397394137,64.04303428154631,0.6246945914238758,0.6248091991452122,0.6245800257394395,16.913067244299672,16.919273054704593
25002898B2,0,104068,61096,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002898B2,1,26017,15274,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
25002898B2,2,6504,3818,16.001355172011646,16.00061500615006,16.002095337873232,2.4997882723061458,2.4999039089825885,2.4996726463270917,4.227138476014759,4.227529558931377
25002906B2,0,124751,82582,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002906B2,1,31187,20645,4.0000965348419,4.000096193926956,4.000096875756842,9.999758668719469,9.999759520965764,9.999757816473322,1.0567694130887868,1.0567695932186971
25002906B2,2,7796,5161,16.00154331450834,16.001924063622372,16.001162565394303,2.4997588803657864,2.4996994012072045,2.4998183623549926,4.22748431067214,4.227283133501259
25002906B2,3,1949,1290,64.01237525902769,64.00769625448949,64.0170542635659,0.6248791712249232,0.6249248503018011,0.6248334988254098,16.90993724268856,16.912409497674417
25002907B3,0,116318,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25002907B3,1,29079,21950,4.000102726207869,4.0000687781560575,4.000136674259681,9.999743191075579,9.999828057566328,9.999658326025306,1.0567621702259362,1.0567801074259682
25002907B3,2,7269,5487,16.001965362770562,16.001925987068372,16.002004738472753,2.499692949783666,2.499699100741072,2.4996867988565312,4.2274848188196446,4.227505623838162
25002907B3,3,1817,1371,64.02977250676105,64.01651073197579,64.04303428154631,0.6247093880550069,0.6248388039684314,0.6245800257394395,16.912265904237753,16.919273054704593
25003038B2,0,165114,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25003038B2,1,41278,21950,4.0000925631097815,4.000048451959882,4.000136674259681,9.999768597580378,9.999878871567523,9.999658326025306,1.0567568003294732,1.0567801074259682
25003038B2,2,10319,5487,16.001486912312256,16.00096908615176,16.002004738472753,2.499767691540104,2.4998485894594036,2.4996867988565312,4.227232018994088,4.227505623838162
25003038B2,3,2579,1371,64.03276180924931,64.0224893369523,64.04303428154631,0.6246802241508524,0.6247804547161355,0.6245800257394395,16.91384536797208,16.919273054704593
25009124B2,0,135595,81980,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25009124B2,1,33898,20495,4.000044250398254,4.000088500796507,4.0,9.999889375228163,9.999778752903868,10.0,1.056767380671426,1.056744
25009124B2,2,8474,5123,16.00182023289159,16.00129808827,16.002342377513177,2.499715620962944,2.499797190161879,2.499634057087094,4.227318936747698,4.2275948233456955
25009124B2,3,2118,1280,64.03358858593012,64.02030217186025,64.046875,0.6246721585238323,0.6248017994763818,0.624542571358868,16.91326754957507,16.92028771875
25009148B3,0,110896,85795,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25009148B3,1,27724,21448,4.000069936590824,4.0,4.000139873181649,9.99982516157984,10.0,9.999650329273267,1.056744,1.056780952536367
25009148B3,2,6931,5362,16.000279746363297,16.0,16.000559492726595,2.49995629039496,2.5,2.499912582318317,4.226976,4.227123810145468
25009148B3,3,1732,1340,64.02691651442557,64.02771362586606,64.02611940298507,0.6247372539170742,0.624729476266051,0.6247450317617577,16.915225551963047,16.914804380597012
25009148B4,0,104068,78164,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25009148B4,1,26017,19541,4.0,4.0,4.0,10.0,10.0,10.0,1.056744,1.056744
25009148B4,2,6504,4885,16.0007169196564,16.00061500615006,16.000818833162743,2.499887986322738,2.4999039089825885,2.4998720638657184,4.227138476014759,4.227192324257932
25009148B4,3,1626,1221,64.00942002049013,64.00246002460024,64.01638001638001,0.6249080211505674,0.6249759772456471,0.6248400798321478,16.908553904059037,16.91223137100737
25009294B2,0,145234,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25009294B2,1,36308,21950,4.000095879269314,4.000055084278947,4.000136674259681,9.999760307572098,9.99986229119903,9.999658326025306,1.0567585524953178,1.0567801074259682
25009294B2,2,9077,5487,16.00111253779427,16.00022033711579,16.002004738472753,2.499826178056113,2.4999655727997574,2.4996867988565312,4.227034209981271,4.227505623838162
25009294B2,3,2269,1371,64.02548364584146,64.00793301013663,64.04303428154631,0.624751235324687,0.6249225387994547,0.6245800257394395,16.909999790215952,16.919273054704593
25009297B,0,162302,87803,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25009297B,1,40575,21950,4.000092982847647,4.000049291435613,4.000136674259681,9.999767548284387,9.999876772929477,9.999658326025306,1.056757022107209,1.0567801074259682
25009297B,2,10143,5487,16.00169250036129,16.00138026224983,16.002004738472753,2.4997355747897836,2.499784352626585,2.4996867988565312,4.227340645962733,4.227505623838162
25009297B,3,2535,1371,64.03374593761734,64.02445759368837,64.04303428154631,0.6246706235016863,0.6247612475508619,0.6245800257394395,16.914365353846154,16.919273054704593
25009367B2,0,122141,79369,1.0,1.0,1.0,40.0,40.0,40.0,0.264186,0.264186
25009367B2,1,30535,19842,4.0000415737247135,4.0000327493040775,4.000050398145349,9.99989606676844,9.999918127410124,9.999874006224092,1.056752651907647,1.056757314484427
