slide_id,low_scale,high_scale,coverage_calculable,low_bbox_x_min,low_bbox_y_min,low_bbox_x_max,low_bbox_y_max,high_bbox_x_min,high_bbox_y_min,high_bbox_x_max,high_bbox_y_max,bbox_iou,low_bbox_fraction_of_wsi,high_bbox_fraction_of_wsi,high_low_bbox_area_ratio,normalized_bbox_center_distance,low_coordinate_count,high_coordinate_count,high_low_coordinate_count_ratio
25012253B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8496.0,14370.0,99249.07482098494,71237.71181727905,8496.0,14370.0,99249.01870524624,70213.02541825945,0.9819806196533815,0.5850025003665346,0.574461117808707,0.9819806196533813,0.0037688364862624767,101,1418,14.03960396039604
25012485B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7568.0,2800.0,153760.02679505968,89300.51321304902,7568.0,2800.0,152816.00669876492,88276.03498861048,0.9817754723035055,0.9421606373148347,0.9249902046855435,0.9817754723035055,0.0039512312519746845,293,4287,14.631399317406144
25012628B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7648.0,9904.0,119105.09930178433,69392.26823134953,7648.0,9904.0,117057.02482544609,67344.01341086489,0.9478259988139325,0.701706543563095,0.6650957055269628,0.9478259988139325,0.009959998126691176,173,2487,14.375722543352602
25012737B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,10864.0,6480.0,105557.33184502377,66337.52816174953,10864.0,6480.0,104533.00921725355,65639.02640536359,0.9776395632180596,0.6577893616721633,0.64308090423466,0.9776395632180598,0.00457519317165747,122,1619,13.270491803278688
25012760B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,25361.0,640.0,152677.25715720744,87168.51321304902,25361.0,640.0,152677.0128572146,87168.03498861048,0.999992554382527,0.787671690835405,0.7876658261333009,0.9999925543825272,1.4762269143702823e-06,429,6463,15.065268065268064
25012785B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7904.0,4192.0,165950.3735045229,83320.51321304902,7904.0,4192.0,163902.01867386387,80248.03498861048,0.9487138099523676,0.8657913520114114,0.8213882121905575,0.9487138099523675,0.009901227407023117,349,4855,13.911174785100286
25012915B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7712.0,5648.0,147792.0,82328.51321304902,7712.0,5648.0,145744.0,79256.03498861048,0.9458970278566566,0.812017439553781,0.7680848826416938,0.9458970278566566,0.010587770788317004,308,4380,14.220779220779221
25012919B8,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,21296.0,4640.0,156870.18562253987,77334.39490937139,21296.0,4640.0,154838.01988761427,77334.0,0.985005322456976,0.7688411282632547,0.7573126034631326,0.9850053224569763,0.005794597633486247,210,3023,14.395238095238096
25012919B9,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8016.0,224.0,147459.16578521318,53521.503317768496,8016.0,224.0,146435.01381506165,51473.0,0.9545024489897344,0.7699456680777417,0.7349150257692415,0.9545024489897344,0.007072391527506038,235,3360,14.297872340425531
25013023B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8512.0,0.0,162828.32891875863,77424.25482779216,8512.0,0.0,162124.0063248919,75376.01274075548,0.9691018094427412,0.9181829141931487,0.8898127235439895,0.9691018094427412,0.00599147073756305,352,5101,14.491477272727273
25013062B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7648.0,6705.0,101680.03818046235,47587.73584363323,7648.0,6657.0,99632.00954511558,47587.03678689467,0.977080963041378,0.6436363485063619,0.6303463366079537,0.9793516759436454,0.00847464263754073,99,1277,12.8989898989899
25013062B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7648.0,12913.0,112434.13436556883,64385.33787945446,7648.0,12913.0,112434.0,65409.02815507286,0.9804984295634753,0.6080597902785929,0.6201521876422299,1.0198868557943892,0.0036048326898343065,143,2113,14.776223776223777
25013162B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,8544.0,101350.36739380023,80273.37667831525,7696.0,8544.0,102374.01836837197,78225.0,0.9612366135717141,0.6925302712877095,0.6801069363984805,0.9820609503955275,0.008095907565212739,177,2510,14.180790960451978
25013189B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8144.0,224.0,114002.13436556883,79472.04697247707,8144.0,224.0,115026.0,78448.01174311926,0.9777435125901786,0.7889421291018974,0.786279587061469,0.9966251744681712,0.004829806802452637,251,3510,13.98406374501992
25013189B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,11424.0,8080.0,139650.08437705997,72480.15366146459,11424.0,8080.0,137602.021094265,70432.03841536614,0.9527327271110264,0.7090306303335562,0.675516686042939,0.9527327271110264,0.008716470879104876,250,3468,13.872
25013189B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7440.0,6544.0,94176.0,66064.1617863914,7440.0,6544.0,94176.0,76034.04044659785,0.8565279485213688,0.6725816602019316,0.7852419309410916,1.1675042264835702,0.03943223721766504,119,1672,14.050420168067227
25013352B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7600.0,3344.0,158941.3623129802,89456.51321304902,7600.0,3344.0,158941.01293876828,88432.03498861048,0.9881007461814839,0.9377175500505432,0.9265594109124147,0.9881007461814838,0.0028299285148214596,445,6447,14.487640449438203
25013465B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7936.0,6704.0,169237.14445593907,67600.05294725957,7936.0,224.0,170261.0120377119,68624.01323681489,0.8846774622729692,0.7462999374950426,0.8435842092977047,1.1303554602043744,0.014851205770125555,347,5209,15.011527377521613
25013629B6,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7568.0,3760.0,168528.02368396707,81793.51321304902,7568.0,3760.0,168528.00592099177,80769.03498861048,0.9868711957119699,0.827145329490606,0.8162859003419656,0.9868711957119698,0.0026409923984090375,375,5266,14.042666666666667
25013871B6,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,2960.0,155351.21465255215,77345.58391940696,7696.0,2960.0,153303.0,76425.0,0.9739242310367493,0.8545760871032292,0.8322923584944066,0.9739242310367494,0.006440304941354606,359,5249,14.62116991643454
25013878B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7760.0,6288.0,127960.39685189602,84112.51321304902,7760.0,6288.0,126936.00763108475,83089.03498861048,0.9784386300365723,0.7939552833826916,0.7768365197832593,0.9784386300365723,0.004514968478359827,265,3613,13.633962264150943
25013977B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,12560.0,3488.0,132053.28965829374,86352.51321304902,12560.0,3488.0,133077.01448209537,84304.03498861048,0.9671978345875432,0.7974400711669468,0.7843896560949443,0.9836346133786518,0.006878708316425399,340,5069,14.908823529411764
25014124B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8400.0,0.0,141464.3921654448,86064.51321304902,8400.0,0.0,139416.01400475943,85040.03498861048,0.9728857482532621,0.8919004384325095,0.8677172254118247,0.9728857482532622,0.00671353243922618,352,5133,14.582386363636363
25014160B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7952.0,1264.0,127458.09787179813,78056.5021577089,7952.0,1264.0,125762.02446794954,75697.02510542316,0.9555183495100773,0.895987226865399,0.8561322361965374,0.9555183495100775,0.009703546787086126,168,2297,13.672619047619047
25014217B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7825.0,6240.0,85033.5774770085,40848.16500161134,7825.0,6240.0,86057.01110388202,40848.041250402835,0.9869144857497189,0.583572802826103,0.591306202413243,1.0132518163109883,0.004885731942496373,46,571,12.41304347826087
25014217B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,11840.0,7744.0,119297.06432160804,60273.474074074074,11840.0,7744.0,120321.01608040201,60273.0,0.9905521497401095,0.641127140315767,0.647230560161418,1.0095198276002557,0.0035329898312005644,125,1679,13.432
25014226B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8176.0,5792.0,147478.18562253987,79026.51321304902,8176.0,5792.0,148502.01988761427,80050.03498861048,0.9790211397571617,0.7521724402002721,0.7682902949233993,1.0214284037299155,0.00407386448415703,236,3314,14.042372881355933
25014265B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7776.0,8417.0,125046.34245409218,67553.7491638796,7776.0,8417.0,124022.02334772299,68577.02675165892,0.9745494172678124,0.6884437785179838,0.6942389323835131,1.0084177590768626,0.0047555141271906215,199,2711,13.623115577889447
25014268B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,15297.0,5424.0,122903.38414405403,79744.04697247707,7568.0,5424.0,121879.0,78720.01174311926,0.912214269869256,0.7166956049070962,0.7508602185787753,1.0476696291113823,0.028456665263875205,172,2332,13.55813953488372
25014298B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7616.0,6336.0,109419.46669471322,49520.07383905393,7616.0,6336.0,107371.0089739545,47472.01845976349,0.9334064319596754,0.694519788404719,0.6482692376202375,0.9334064319596754,0.011415154887650707,83,1181,14.228915662650602
25014311B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7792.0,9409.0,106678.35461975343,76024.5021577089,7792.0,6800.0,106678.01772975968,75672.02510542316,0.957216098356286,0.6990431697885064,0.7227199849787873,1.0338703190497438,0.010470807228967403,132,1752,13.272727272727273
25014318B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7664.0,11313.0,109109.24150943397,58918.56489468405,7664.0,11313.0,110133.02587513898,56870.03851168388,0.9478150307863339,0.509911577631266,0.4928940341198619,0.9666264814177056,0.008005313190611063,125,1708,13.664
25014627B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9536.0,8961.0,133937.05876276828,74439.48927585475,9536.0,8961.0,132913.01469069207,71367.01358955303,0.9452310328785127,0.7754043852288169,0.732936287948363,0.9452310328785128,0.010218358272088057,147,1862,12.666666666666666
25014684B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7584.0,0.0,157475.17219179397,89280.51321304902,7584.0,0.0,155427.0184486776,87232.03498861048,0.9637049524176542,0.9152918282146301,0.8820712677578478,0.9637049524176542,0.007693920556736908,400,5744,14.36
25015052B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,6881.0,157648.0248374891,65777.60939190652,7696.0,6881.0,157648.00620937228,65777.04154495294,0.9999902343539208,0.7242144342983009,0.72420736187645,0.9999902343539208,1.571799498358791e-06,280,4110,14.678571428571429
25015064B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8640.0,7104.0,102887.33184502377,33136.370477568744,8640.0,7104.0,104935.00921725355,32354.0,0.9499277825736043,0.49932481273200274,0.4948408325903168,0.9910199132361311,0.009165853988278011,74,1022,13.81081081081081
25015070B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7328.0,6720.0,127685.27722295752,75392.0,7328.0,6720.0,126661.00770017445,75392.0,0.9914897582728992,0.747153082611435,0.740794629271263,0.9914897582728991,0.003264947523962093,218,3053,14.004587155963304
25015087B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8272.0,7552.0,133335.39157547947,68992.22097539922,8272.0,7552.0,130263.00752963322,70016.0,0.9598325969354645,0.7619986493981341,0.7556641870566732,0.9916870425604242,0.010453607308750884,225,3171,14.093333333333334
25015101B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7680.0,6368.0,114966.37697456492,67808.51682368775,7680.0,6368.0,112918.02570109096,65760.01435460357,0.9482029614246454,0.7730437002665044,0.7330023259033654,0.9482029614246454,0.010405581885890842,205,2961,14.44390243902439
25015103B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7760.0,10704.0,115042.13436556883,57232.180918727914,7760.0,9744.0,112994.0,56784.04522968198,0.9521901377049823,0.60267118663649,0.5976690394294436,0.9917000392287485,0.00890341579892247,134,1841,13.738805970149254
25015190B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7648.0,20674.0,125333.27722295752,82466.51321304902,7648.0,10129.0,129048.00770017445,82466.03498861048,0.8280802593468513,0.6227962391246585,0.7520858284600587,1.2075953276742921,0.035080617658539384,241,3479,14.435684647302905
25015191B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7776.0,6624.0,130705.0597084548,75282.15026413617,7776.0,6624.0,127633.0149271137,73234.03756603405,0.9459245070868253,0.7522192109579794,0.7115425863466672,0.9459245070868252,0.011557914354769168,201,2780,13.83084577114428
25015191B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7824.0,6641.0,129826.08930232558,57465.80308880309,7824.0,6641.0,129826.02232558139,58489.01544122082,0.9802646312517774,0.6795011540960199,0.6931805899441146,1.0201315858930267,0.003349306268672904,149,2172,14.577181208053691
25015204B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7712.0,6800.0,152857.27081349835,83089.51321304902,7712.0,6800.0,150057.01353995875,84113.03498861048,0.9679711807225342,0.8337580215132964,0.8286426293571573,0.9938646561422528,0.00852352728130496,272,4122,15.154411764705882
25015215B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,6912.0,123059.12606179983,73184.19937694704,7696.0,6912.0,123059.0,73184.0,0.9999958988089127,0.7157847820478833,0.7157818464777149,0.9999958988089128,7.66995690829214e-07,145,1991,13.73103448275862
25015234B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9680.0,9665.0,139191.36973669592,82648.51321304902,7664.0,9665.0,137143.00710972867,80600.03498861048,0.9423037625371578,0.7474348811083011,0.7262745859799176,0.9716894465816113,0.013491062772266388,214,2869,13.406542056074766
25015408B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7520.0,6496.0,122151.40909649662,59648.06271435571,7520.0,6496.0,123175.00786651508,57600.01567858893,0.9532838228582889,0.7166435687639753,0.6951826486408648,0.9700535648982032,0.007860504329461082,149,2090,14.026845637583893
25015421B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7600.0,8496.0,137681.08437705997,70880.10842863194,7600.0,8496.0,138705.021094265,70880.02710715798,0.9921886671241629,0.737504881684075,0.7433092020357224,1.0078702127888202,0.0031204846417765084,302,4479,14.831125827814569
25015422B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7488.0,6497.0,114854.33759725702,59985.681455190774,7488.0,6497.0,114854.01687874991,63057.0,0.9456953739948302,0.6560803960740883,0.6937504411366922,1.0574168124638645,0.010878598021983129,168,2324,13.833333333333334
25015425B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7664.0,6784.0,139107.1704015975,86772.51321304902,7664.0,6784.0,142629.0141997393,85748.03498861048,0.9617533333076332,0.8302343383090974,0.8415609566042256,1.0136426762571595,0.01086093831954987,329,4334,13.173252279635259
25015471B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,13088.0,2240.0,149841.0743321719,85425.51321304902,13088.0,2240.0,150865.01858304298,83377.03498861048,0.9683029113797413,0.7837240651124232,0.7701481906361541,0.9826777368711759,0.006117290811020267,388,5827,15.018041237113403
25015488B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,10561.0,6912.0,116426.49256028733,72032.15026413617,10561.0,6912.0,117450.0246256453,72032.03756603405,0.9904226507137779,0.6757467805091824,0.6822788758955266,1.0096664839178697,0.003430839742201709,183,2604,14.229508196721312
25015495B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7584.0,6480.0,142022.33293594886,47729.142024965324,7584.0,6480.0,140998.0,49921.03550624133,0.9426707533858686,0.6511513200746482,0.680527158065952,1.0451136887627537,0.007631715992944395,144,2146,14.902777777777779
25015495B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7888.0,6608.0,129220.25419240953,61920.1174850849,7888.0,6608.0,128196.00706051079,60896.02937127122,0.9731999074319373,0.6636056199394467,0.6458209278963828,0.9731999074319372,0.0045002083956742715,219,3259,14.881278538812785
25015496B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7840.0,10336.0,104257.07482098494,58515.30791436132,7840.0,6240.0,103233.01870524624,60276.01539479223,0.8831614760917548,0.6378336082015653,0.7077710577214139,1.1096484233827755,0.009952096838967944,99,1195,12.070707070707071
25015594B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7760.0,6849.0,130848.03034253881,62785.757224118315,7760.0,6849.0,127776.00758563471,61761.01455951772,0.9571796232372003,0.7251748214194282,0.6941225623473523,0.9571796232372003,0.010637579934579689,162,2247,13.87037037037037
25015607B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,17520.0,18114.0,131458.11718928817,77762.51321304902,17520.0,14993.0,131458.0,76738.03498861048,0.9339562263425496,0.5536239356457415,0.5730820816261362,1.035146865457865,0.01255473385061038,185,2657,14.362162162162162
25015608B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7632.0,13585.0,119073.09787179813,76946.47859412975,7632.0,13585.0,118049.02446794954,76049.02392746985,0.9767767469554922,0.6570423308370037,0.6417836705270228,0.9767767469554922,0.0044805046992415784,206,2952,14.330097087378642
25015622B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7808.0,8528.0,147676.39267818796,76016.09800918837,7808.0,8528.0,154110.01963240368,79633.02450229709,0.9073945387358825,0.7217007693359088,0.7953549845487617,1.102056445472031,0.020801721342790125,289,3802,13.155709342560554
25015625B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,10832.0,7760.0,120848.0,80353.40370589394,7888.0,7760.0,120848.0,79329.0,0.9605471994051367,0.7640423165796764,0.7734175720781256,1.012270597184222,0.010238959917454715,199,2904,14.592964824120603
25015640B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8176.0,7073.0,117936.03171064041,67507.79850280724,8176.0,7073.0,117936.0079276601,66483.0399189147,0.9830433544523524,0.6672884212191946,0.6559734479825314,0.9830433544523524,0.003407744655738241,144,1971,13.6875
25015640B5,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7728.0,9408.0,102785.07482098494,58560.34845735027,7728.0,9408.0,102785.01870524624,62484.02903646572,0.9260738317890166,0.6050005219161894,0.6532954644034331,1.0798262823547349,0.015062982475440329,126,1768,14.031746031746032
25015784B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7777.0,6688.0,85961.60735468565,43552.07960199005,7777.0,6688.0,84937.02168848223,41504.019900497515,0.9320663053505526,0.593157740566539,0.5528623437399358,0.9320663053505528,0.010647430540873146,51,658,12.901960784313726
25015798B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,10880.0,8832.0,85505.08074436209,49216.211570247935,10880.0,8832.0,86529.02018609052,49216.05289256198,0.9864607804917835,0.5114004264506948,0.5184153744168284,1.0137171335871185,0.004379272342566146,36,432,12.0
25015811B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,21473.0,13266.0,124088.29812507279,72234.67959975495,21473.0,14290.0,124520.01490538573,70186.01306722475,0.9441281393017282,0.5619767163306929,0.5349350505355935,0.9518811633840241,0.0035147029942282177,114,1417,12.429824561403509
25015811B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8080.0,6624.0,124808.43321648736,81472.0,8080.0,6624.0,125832.01547061489,81472.0,0.9913073058661745,0.8150262534964205,0.8221731532426013,1.0087689196704044,0.0032979610023567453,278,3983,14.327338129496402
25015820B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8528.0,2096.0,124825.4705882353,87072.51321304902,8528.0,2096.0,123801.02352724933,85024.03498861048,0.9672970941905265,0.8619851554562056,0.833795736108157,0.9672970941905267,0.007277893848152287,300,4362,14.54
25015863B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,17153.0,2912.0,156951.34110592937,86913.51321304902,10864.0,2912.0,168477.0121814851,86913.03498861048,0.8869676002553384,0.7955086240181628,0.8968761406439444,1.1274247865645606,0.013804496241065048,363,5419,14.928374655647383
25015867B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,18096.0,13409.0,141781.22316661218,80483.51321304902,18048.0,11793.0,140757.0,82233.03498861048,0.9443433722497648,0.6434600906406053,0.6704127253629558,1.041887034043584,0.0031577322555987643,173,2343,13.54335260115607
25015870B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,16960.0,8977.0,160576.02545743834,80937.51321304902,17984.0,8977.0,158528.00636435958,79913.03498861048,0.9646773540849596,0.7315429918511726,0.7057029577783843,0.9646773540849596,0.003951289049337163,180,2419,13.438888888888888
25016027B,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7952.0,16723.0,129521.05876276828,69971.7491638796,7952.0,16723.0,127473.01469069207,68003.02675165892,0.9468039255096752,0.6065239547696657,0.5742592612915721,0.9468039255096751,0.008930750662414794,172,2444,14.209302325581396
25016031B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8496.0,7121.0,127719.36742016506,76306.64646464646,8496.0,7121.0,127719.0,74258.0124302015,0.9703863295260176,0.7483989448364685,0.7262361051010051,0.9703863295260174,0.006519439817951281,240,3474,14.475
25016077B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7824.0,6576.0,98840.51074278698,60016.30791436132,7824.0,6576.0,97816.00982084629,57968.01539479223,0.9508466189827028,0.7012958545970909,0.6668247922502292,0.9508466189827031,0.009258711048224217,127,1776,13.984251968503937
25016088B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7568.0,6368.0,136007.36973669592,59888.357625145516,7568.0,6368.0,137031.00710972867,58592.02980036086,0.9682489391265877,0.6944582784259442,0.6830383019691427,0.9835555614907695,0.005175137157034828,228,3359,14.732456140350877
25016772B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8016.0,5072.0,141800.41392691602,86992.51321304902,8016.0,6096.0,139752.02069467274,86576.03498861048,0.9673742264409911,0.8408478241836843,0.8134145134742821,0.9673742264409911,0.006194080961517524,345,4967,14.397101449275363
25016785B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8320.0,0.0,147670.34608985024,83680.51321304902,8320.0,0.0,151788.00665505498,81632.03498861048,0.9481881294270283,0.8631214318555148,0.8668724505348592,1.0043458759577786,0.012980103683840604,420,6163,14.673809523809524
25016801B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7680.0,4144.0,141984.0278563656,86736.51321304902,7680.0,4144.0,139936.00696409142,84688.03498861048,0.9603268462958809,0.8591755638971835,0.8250893596918674,0.9603268462958809,0.00845685171006449,370,5448,14.724324324324325
25016827B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,8304.0,8017.0,129154.11391700967,79489.51321304902,8304.0,8017.0,141587.0,79489.03498861048,0.9067126395269303,0.6839641227499789,0.7543243217451747,1.1028711838163416,0.03689049162350202,277,3978,14.36101083032491
25016829B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7456.0,5888.0,121168.0,68546.57799671593,7456.0,5888.0,118096.0,69570.03940482298,0.9577629728321758,0.7198323768590051,0.7118257168915737,0.9888770494009055,0.010866740295354976,201,2897,14.412935323383085
25016903B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7696.0,9280.0,116373.33759725702,77441.38467317806,7696.0,9280.0,114325.01687874991,76417.0,0.9664067200583407,0.7166081589755663,0.692534940482623,0.9664067200583407,0.007723645810887341,274,3930,14.343065693430656
25016905B4,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,9792.0,10577.0,125923.1885125184,56273.51769464105,9792.0,10577.0,123875.01570889454,55249.0,0.9603386610564549,0.642998313166618,0.6174961391279891,0.9603386610564549,0.007900765300164843,165,2378,14.412121212121212
25016915B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7552.0,19922.0,137507.18562253987,74935.51321304902,7552.0,8977.0,152982.01988761427,79385.03498861048,0.6982110325126264,0.5271165854229928,0.7549531028263441,1.4322317371602347,0.04722719155324377,193,2497,12.937823834196891
25016926B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,61921.0,8481.0,190754.0837490799,82114.51321304902,61921.0,8481.0,194723.0,79042.03498861048,0.9307951844819399,0.552261533902287,0.5455209434060538,0.9877945681847439,0.011703268715625931,292,4024,13.780821917808218
25017073B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7680.0,6512.0,129808.0,43712.58466557912,7680.0,6512.0,129808.0,41328.06263763151,0.9359009529182494,0.6771212831238622,0.6337184541168505,0.9359009529182494,0.008204005574937306,148,2194,14.824324324324325
25017089B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7632.0,7280.0,135108.24734299516,82224.42182350787,7632.0,7280.0,134084.00687026998,80176.01171624714,0.9648524643944973,0.7333699580045638,0.7075938112935926,0.9648524643944976,0.006627347430271136,308,4519,14.672077922077921
25017211B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7776.0,5744.0,126176.03127290496,77794.67801740447,7776.0,5744.0,124128.00781822624,76400.02421147207,0.9636807618123652,0.769973583219914,0.7420087292527633,0.9636807618123652,0.007945818376906534,264,3869,14.655303030303031
25017218B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7968.0,6529.0,117251.1649697126,67969.64551376339,7968.0,6529.0,117251.00824821986,66945.0,0.9833215919697097,0.7101689548865227,0.6983244672864805,0.9833215919697098,0.0035175928468340954,157,1970,12.547770700636942
25017220B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7536.0,2224.0,130323.16578521316,85504.51321304902,7536.0,2224.0,147013.01381506165,86169.03498861048,0.8733708903801464,0.7856046202417204,0.8995085923916876,1.1449889285464239,0.048471754269786976,259,3397,13.115830115830116
25017227B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7552.0,7120.0,125415.43321648736,73312.23760905885,7552.0,6608.0,125415.01547061489,71632.01187990162,0.9671317339948396,0.6836991831100879,0.6716302068225825,0.9823475344337773,0.006938685770814317,314,4567,14.544585987261147
25017242B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7904.0,7728.0,131522.11718928817,73937.5021577089,7904.0,7728.0,132546.0,72913.02510542316,0.976563381796201,0.7176041554088985,0.7123521576967902,0.9926812049895172,0.004473949035425994,279,4033,14.455197132616487
25017320B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7808.0,6448.0,123188.27269499349,70048.05294725957,7808.0,6448.0,135448.00757441268,77616.01323681489,0.8078251593597378,0.7016374441928136,0.868551116616514,1.2378916259461086,0.04624827148950874,283,4129,14.590106007067138
25017322B2,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,10000.0,5488.0,140242.12955465587,79409.51321304902,10000.0,5488.0,155156.00647756888,80433.03498861048,0.885002421671651,0.6936211364246233,0.7837505519074918,1.1299404109099882,0.04133381322382458,333,4954,14.876876876876876
25017338B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7536.0,4352.0,130241.0597084548,86417.51321304902,7536.0,4352.0,130241.0149271137,84970.03498861048,0.9823615598148069,0.8358981496512834,0.8211542101377456,0.9823615598148069,0.004443065146777295,309,4511,14.598705501618124
25017341B3,nominal 5x (actual ~2.5x),nominal 20x (actual ~10x),True,7632.0,11826.0,98820.26878656067,62659.81085972851,7632.0,11826.0,98820.02879748022,62659.02895436295,0.9999819866423311,0.6143056154709173,0.6142945497641477,0.9999819866423308,3.19497507988443e-06,119,1641,13.789915966386555
