slide_id,low_count,high_count,low_with_child_count,low_with_child_ratio,low_no_child_count,low_child_count_mean,low_child_count_median,low_child_count_min,low_child_count_max,low_16_child_count,low_16_child_ratio,high_with_parent_count,high_with_parent_ratio,high_no_parent_count,high_multi_parent_count,high_parent_count_max,high_center_inside_total,high_fully_inside_total,high_overlap_total,low_w,low_h,high_w,high_h,fov_ratio_x,fov_ratio_y
25019352B2,232,3152,232,1.0,0,27.70689655172414,30.0,6,36,4,0.017241379310344827,3122,0.9904822335025381,30,2107,5,2984,2982,6428,4096.031710640406,4096.780170662332,1024.0079276601016,1024.0390025900158,4.0,4.000609508329947
25019376B2,412,6083,412,1.0,0,26.57281553398058,30.0,5,30,6,0.014563106796116505,6039,0.9927667269439421,44,3568,4,5934,5931,10948,4096.103906646373,4096.046972477065,1024.0,1024.0117431192662,4.000101471334348,4.0
25019379B,219,3103,219,1.0,0,29.990867579908677,34.0,8,36,3,0.0136986301369863,3088,0.9951659684176604,15,2172,4,3012,3012,6568,4096.203914428766,4096.53781512605,1024.0218473529997,1024.0366657118304,4.00011379153391,4.0003819709702055
25019384B2,226,3241,226,1.0,0,24.969026548672566,28.0,7,30,2,0.008849557522123894,3202,0.9879666769515582,39,1796,4,3110,3110,5643,4096.120655119595,4096.513213049025,1024.0,1024.0349886104784,4.000117827265229,4.000364497904137
25019457B2,192,2629,192,1.0,0,28.0625,30.0,7,36,6,0.03125,2606,0.9912514263978699,23,1768,4,2504,2504,5388,4096.102632633971,4096.050334250885,1024.0256581584927,1024.0125835627211,4.0,4.0
25019468B2,185,2556,185,1.0,0,29.021621621621623,32.0,9,36,5,0.02702702702702703,2532,0.9906103286384976,24,1781,4,2508,2491,5369,4096.216268404538,4096.513213049025,1024.0231709156735,1024.0349886104784,4.000120685493604,4.000364497904137
25019508B4,178,2594,178,1.0,0,30.859550561797754,36.0,10,36,3,0.016853932584269662,2584,0.9961449498843485,10,1808,4,2512,2512,5493,4096.309469442579,4096.810859728507,1024.0085957961185,1024.0289543629474,4.000268636668905,4.000678733031675
25019621B2,124,1765,124,1.0,0,23.943548387096776,26.0,8,30,5,0.04032258064516129,1725,0.9773371104815864,40,926,4,1636,1636,2969,4096.367420165052,4096.513213049025,1024.0,1024.0349886104784,4.0003588087549335,4.000364497904137
25019621B4,181,2623,181,1.0,0,25.8121546961326,30.0,5,30,3,0.016574585635359115,2608,0.994281357224552,15,1514,4,2545,2545,4672,4096.463418313471,4096.513213049025,1024.0,1024.0349886104784,4.000452556946749,4.000364497904137
25019716B2,186,2594,186,1.0,0,19.817204301075268,23.0,6,24,6,0.03225806451612903,2549,0.9826522744795683,45,1137,2,2499,2497,3686,4096.565371024735,4096.0,1024.028265430054,1024.0,4.000441696113075,4.0
25019773B3,139,1993,139,1.0,0,25.8705035971223,30.0,8,30,2,0.014388489208633094,1992,0.9994982438534872,1,1168,4,1972,1972,3596,4096.565371024735,4096.766849725412,1024.028265430054,1024.0,4.000441696113075,4.000748876684972
25019776B2,287,4229,287,1.0,0,17.88850174216028,20.0,3,20,8,0.027874564459930314,4172,0.9865216363206432,57,962,2,4133,4133,5134,4096.0,4096.199376947041,1024.0,1024.0,4.0,4.000194704049845
25019790B2,438,6505,438,1.0,0,31.182648401826484,36.0,7,36,1,0.00228310502283105,6442,0.990315142198309,63,4484,4,6209,6209,13658,4096.226303899421,4096.513213049025,1024.0062859107204,1024.0349886104784,4.000196444357136,4.000364497904137
25019806B2,220,3141,220,1.0,0,24.46818181818182,27.0,2,30,4,0.01818181818181818,3078,0.9799426934097422,63,1701,4,2955,2955,5383,4096.328029898558,4096.646464646465,1024.0,1024.0124302015051,4.000320341697811,4.000582750582751
25020257B2,287,4243,287,1.0,0,30.174216027874564,34.0,6,36,0,0.0,4187,0.986801791185482,56,2826,4,3972,3972,8660,4096.261431975491,4096.513213049025,1024.0072615873376,1024.0349886104784,4.000226937478725,4.000364497904137
25020263B2,348,4827,348,1.0,0,24.24425287356322,29.0,5,30,15,0.04310344827586207,4745,0.9830122229127822,82,2686,4,4598,4597,8437,4096.337285902503,4096.3949093713845,1024.006485774366,1024.0,4.000304043782305,4.000385653682993
25020282B2,342,5158,342,1.0,0,31.77777777777778,36.0,6,36,4,0.011695906432748537,5108,0.990306320279178,50,3572,4,4943,4939,10868,4096.210025432767,4096.513213049025,1024.0105008408877,1024.0349886104784,4.0001640823693485,4.000364497904137
25020291B2,159,2136,159,1.0,0,26.547169811320753,29.0,7,36,3,0.018867924528301886,2108,0.9868913857677902,28,1360,4,1999,1974,4221,4096.230215827338,4096.513213049025,1024.0246651893247,1024.0349886104784,4.000128468653648,4.000364497904137
25020573B3,286,4278,286,1.0,0,31.53846153846154,36.0,4,36,4,0.013986013986013986,4244,0.992052360916316,34,2988,4,4124,4124,9020,4096.369736695922,4096.513213049025,1024.0071097286639,1024.0349886104784,4.00033329630041,4.000364497904137
25020714B2,515,7718,515,1.0,0,27.106796116504853,30.0,4,30,4,0.007766990291262136,7672,0.9940399067115833,46,4557,4,7561,7551,13960,4096.215669755687,4096.199376947041,1024.0059905461694,1024.0,4.000187213329589,4.000194704049845
25020717B2,219,3029,219,1.0,0,25.561643835616437,26.0,6,36,4,0.0182648401826484,2884,0.952129415648729,145,1786,4,2630,2627,5598,4096.0867698565135,4096.513213049025,1024.0216924641284,1024.0349886104784,4.0,4.000364497904137
25020760B3,319,4559,319,1.0,0,24.3730407523511,28.0,4,30,12,0.03761755485893417,4469,0.9802588286905023,90,2432,4,4262,4260,7775,4096.110822510823,4096.513213049025,1024.0,1024.0349886104784,4.000108225108225,4.000364497904137
25021120B4,281,4056,281,1.0,0,29.893238434163703,33.0,6,36,3,0.010676156583629894,4016,0.9901380670611439,40,2760,4,3866,3866,8400,4096.216268404538,4096.513213049025,1024.0231709156735,1024.0349886104784,4.000120685493604,4.000364497904137
25021164B2,355,5257,355,1.0,0,31.6,36.0,9,36,2,0.005633802816901409,5233,0.9954346585505041,24,3707,4,5116,5116,11218,4096.309825063263,4096.513213049025,1024.0211232741076,1024.0349886104784,4.000220046209703,4.000364497904137
25021171B2,136,1875,136,1.0,0,28.375,33.0,8,36,5,0.03676470588235294,1847,0.9850666666666666,28,1267,4,1763,1763,3859,4096.296100462657,4096.050334250885,1024.0317237391052,1024.0125835627211,4.0001652346331795,4.0
25021197B2,228,3106,228,1.0,0,27.640350877192983,31.0,3,36,8,0.03508771929824561,3067,0.9874436574372183,39,2030,4,2909,2904,6302,4096.414958897765,4096.513213049025,1024.0148186738445,1024.0349886104784,4.000347342827371,4.000364497904137
25021260B2,260,3839,260,1.0,0,31.496153846153845,36.0,9,36,3,0.011538461538461539,3823,0.9958322479812451,16,2701,4,3722,3722,8189,4096.170401597515,4096.513213049025,1024.0141997393016,1024.0349886104784,4.000110938540049,4.000364497904137
25021291B2,267,3862,267,1.0,0,20.44943820224719,24.0,4,24,5,0.018726591760299626,3765,0.974883480062144,97,1695,2,3696,3696,5460,4096.0867698565135,4096.0,1024.0216924641284,1024.0,4.0,4.0
25021419B1,317,4554,317,1.0,0,24.962145110410095,29.0,2,30,4,0.012618296529968454,4457,0.9787000439174353,97,2521,4,4319,4319,7913,4096.329642029359,4096.583919406957,1024.0164810403658,1024.0,4.000257532835437,4.000570233795856
25021474B,171,2233,171,1.0,0,26.181286549707604,28.0,5,36,1,0.005847953216374269,2199,0.9847738468428123,34,1468,4,2135,2132,4477,4096.0338132347115,4096.513213049025,1024.0084533086779,1024.0349886104784,4.0,4.000364497904137
25021481B2,170,2451,170,1.0,0,30.258823529411764,34.0,9,36,2,0.011764705882352941,2443,0.9967360261117911,8,1693,4,2371,2371,5144,4096.474209176404,4096.464516129032,1024.0091184327694,1024.0129019252092,4.000427472214306,4.000403225806451
25021538B2,269,3677,269,1.0,0,28.49814126394052,32.0,4,36,4,0.01486988847583643,3655,0.9940168615719337,22,2521,4,3532,3532,7666,4096.391575479468,4096.513213049025,1024.0075296332245,1024.0349886104784,4.0003529827038475,4.000364497904137
25021554B2,270,3937,270,1.0,0,26.155555555555555,30.0,6,30,7,0.025925925925925925,3911,0.9933959867919736,26,2296,4,3833,3833,7062,4096.367420165052,4096.513213049025,1024.0,1024.0349886104784,4.0003588087549335,4.000364497904137
25021575B4,95,1255,95,1.0,0,26.589473684210525,29.0,9,36,3,0.031578947368421054,1240,0.9880478087649402,15,832,4,1186,1186,2526,4096.12331406551,4096.219931271477,1024.0308285163776,1024.0549828178694,4.0,4.0
25021622B4,139,1976,139,1.0,0,28.345323741007196,30.0,10,36,2,0.014388489208633094,1953,0.9883603238866396,23,1271,4,1839,1839,3940,4096.53862338443,4096.757224118316,1024.019234381457,1024.014559517716,4.000450856627592,4.000682593856655
25021640B3,392,5874,392,1.0,0,32.0280612244898,36.0,7,36,4,0.01020408163265306,5840,0.9942117807286347,34,4147,4,5700,5700,12555,4096.289658293732,4096.513213049025,1024.014482095378,1024.0349886104784,4.000226295541979,4.000364497904137
25021658B3,245,3291,245,1.0,0,27.685714285714287,29.0,4,36,7,0.02857142857142857,3242,0.9851109085384382,49,2221,5,3126,3100,6783,4096.414958897765,4096.382578992314,1024.0148186738445,1024.040988418637,4.000347342827371,4.0002134927412465
25021662B2,243,3524,243,1.0,0,31.20164609053498,36.0,8,36,7,0.02880658436213992,3515,0.9974460839954598,9,2519,4,3463,3463,7582,4096.116395380558,4096.513213049025,1024.0058196367274,1024.0349886104784,4.000090933891061,4.000364497904137
25021667B2,244,3355,244,1.0,0,24.278688524590162,27.5,4,30,7,0.028688524590163935,3312,0.9871833084947839,43,1905,4,3244,3225,5924,4096.177572254335,4096.199376947041,1024.0147972601949,1024.0,4.000115606936416,4.000194704049845
25021668B2,174,2528,174,1.0,0,16.511494252873565,19.0,3,23,12,0.06896551724137931,2361,0.9339398734177216,167,508,4,2331,2324,2873,4096.0,4096.571641235579,1024.0,1024.0,4.0,4.00055824339412
25021893B2,317,4645,317,1.0,0,20.347003154574132,23.0,4,26,5,0.015772870662460567,4489,0.9664155005382131,156,1950,4,4354,4340,6450,4096.203914428766,4096.0,1024.0218473529997,1024.0,4.00011379153391,4.0
25021894B2,250,3640,250,1.0,0,21.884,25.0,3,25,5,0.02,3596,0.987912087912088,44,1480,4,3544,3544,5471,4096.243114909782,4096.599648643373,1024.0,1024.0,4.000237416904084,4.000585594378294
25021894B3,195,2791,195,1.0,0,29.523076923076925,34.0,8,36,1,0.005128205128205128,2727,0.9770691508419921,64,1893,4,2621,2617,5757,4096.3962848297215,4096.513213049025,1024.0270175191727,1024.0349886104784,4.000281452293836,4.000364497904137
25021901B2,318,4812,318,1.0,0,32.07232704402516,36.0,8,36,2,0.006289308176100629,4789,0.9952202826267664,23,3369,4,4651,4651,10199,4096.030342538817,4096.237609058845,1024.0075856347044,1024.0118799016195,4.0,4.000185632077223
25021911B2,299,4120,299,1.0,0,28.876254180602007,33.0,8,36,10,0.033444816053511704,4093,0.9934466019417476,27,2837,4,3961,3957,8634,4096.289658293732,4096.513213049025,1024.014482095378,1024.0349886104784,4.000226295541979,4.000364497904137
25021918B4,288,4212,288,1.0,0,30.854166666666668,35.0,6,36,6,0.020833333333333332,4187,0.9940645773979108,25,2931,4,4043,4043,8886,4096.369736695922,4096.143230138008,1024.0071097286639,1024.035807534502,4.00033329630041,4.0
25021973B2,273,3837,273,1.0,0,28.09157509157509,31.0,5,36,4,0.014652014652014652,3760,0.979932238728173,77,2493,4,3542,3525,7669,4096.433216487369,4096.242700037922,1024.0154706148965,1024.0121344266956,4.000362625407954,4.000189609404627
25022019B2,112,1494,112,1.0,0,28.232142857142858,32.0,8,36,1,0.008928571428571428,1488,0.9959839357429718,6,1049,4,1453,1453,3162,4096.593475741017,4096.124665205746,1024.0211929301709,1024.0311663014365,4.000496770988574,4.0
25022038B2,111,1581,111,1.0,0,28.63963963963964,31.0,9,36,2,0.018018018018018018,1564,0.989247311827957,17,1028,4,1496,1484,3179,4096.53862338443,4096.94674556213,1024.019234381457,1024.0473285265298,4.000450856627592,4.000739644970414
25022262B2,242,3520,242,1.0,0,24.772727272727273,29.0,5,30,6,0.024793388429752067,3411,0.9690340909090909,109,1902,4,3265,3264,5995,4096.254192409532,4096.645513763396,1024.0070605107837,1024.0,4.000220653133275,4.000630384534566
25022278B2,201,2839,201,1.0,0,28.308457711442784,32.0,7,36,2,0.009950248756218905,2771,0.9760479041916168,68,1853,4,2616,2604,5690,4096.403491755577,4096.94674556213,1024.007758751326,1024.0473285265298,4.000363724539282,4.000739644970414
25022330B2,269,3644,269,1.0,0,26.49442379182156,28.0,7,36,7,0.026022304832713755,3578,0.9818880351262349,66,2308,4,3351,3349,7127,4096.301498929336,4096.153661464586,1024.0205556447727,1024.0384153661464,4.000214132762313,4.0
25022343B3,268,3850,268,1.0,0,25.62313432835821,30.0,3,30,7,0.026119402985074626,3825,0.9935064935064936,25,2209,5,3762,3753,6867,4096.40909649662,4096.384673178061,1024.0078665150725,1024.0,4.000368776889982,4.0003756574004505
25022354B2,312,4538,312,1.0,0,30.567307692307693,36.0,4,36,4,0.01282051282051282,4488,0.9889819303658,50,3140,4,4324,4324,9537,4096.413926916029,4096.513213049025,1024.0206946727385,1024.0349886104784,4.000323380403148,4.000364497904137
25022406B2,217,3157,217,1.0,0,25.382488479262673,29.0,5,30,4,0.018433179723502304,3114,0.9863794741843522,43,1761,4,3028,3028,5508,4096.433216487369,4096.721634954193,1024.0154706148965,1024.0,4.000362625407954,4.000704721634954
25023016B6,362,5337,362,1.0,0,25.45303867403315,29.0,3,30,6,0.016574585635359115,5247,0.9831365935919055,90,2925,4,5072,5072,9214,4096.2231666121825,4096.53781512605,1024.0,1024.0366657118304,4.000217936144709,4.0003819709702055
25023184B2,394,5792,394,1.0,0,26.299492385786802,30.0,5,30,6,0.015228426395939087,5743,0.9915400552486188,49,3359,4,5641,5634,10362,4096.095513478221,4096.513213049025,1024.0,1024.0349886104784,4.000093274881075,4.000364497904137
25023573B,191,2681,191,1.0,0,26.952879581151834,29.0,6,36,2,0.010471204188481676,2603,0.9709063782170831,78,1661,4,2418,2409,5148,4096.461201904517,4096.513213049025,1024.0164699070351,1024.0349886104784,4.000386050701326,4.000364497904137
25023590B3,222,2995,222,1.0,0,21.54054054054054,23.0,3,30,9,0.04054054054054054,2861,0.9552587646076794,134,1451,4,2670,2669,4782,4096.262261493149,4096.513213049025,1024.0,1024.0349886104784,4.000256114739403,4.000364497904137
25023590B4,166,2256,166,1.0,0,23.53012048192771,27.0,6,30,4,0.024096385542168676,2222,0.9849290780141844,34,1249,4,2143,2143,3906,4096.500838457238,4096.448042003938,1024.0178852132601,1024.0,4.00041922861934,4.000437541019471
25023687B2,234,3293,234,1.0,0,27.576923076923077,30.0,5,36,1,0.004273504273504274,3172,0.9632553902216824,121,2084,4,3006,3004,6453,4096.370136698212,4096.513213049025,1024.0252349346126,1024.0349886104784,4.000262881177707,4.000364497904137
25023690B3,170,2315,170,1.0,0,21.91176470588235,23.0,4,30,7,0.041176470588235294,2230,0.9632829373650108,85,1127,4,2106,2103,3725,4096.066415877545,4096.3949093713845,1024.0166039693863,1024.0,4.0,4.000385653682993
25023814B,287,4032,287,1.0,0,28.777003484320556,32.0,5,36,5,0.017421602787456445,3977,0.986359126984127,55,2698,4,3823,3816,8259,4096.341193356571,4096.513213049025,1024.006560906225,1024.0349886104784,4.000307566126717,4.000364497904137
25023869B3,136,1964,136,1.0,0,26.88235294117647,29.5,2,36,4,0.029411764705882353,1857,0.9455193482688391,107,1174,4,1695,1694,3656,4096.18851251841,4096.513213049025,1024.015708894548,1024.0349886104784,4.000122729504173,4.000364497904137
25023869B4,202,2761,202,1.0,0,22.004950495049506,23.0,2,30,7,0.034653465346534656,2621,0.949293734154292,140,1391,4,2515,2490,4445,4096.2231666121825,4096.513213049025,1024.0,1024.0349886104784,4.000217936144709,4.000364497904137
25023930B2,138,1892,138,1.0,0,22.702898550724637,26.0,4,30,2,0.014492753623188406,1834,0.9693446088794926,58,966,4,1751,1751,3133,4096.241509433962,4096.376678315248,1024.0258751389779,1024.0,4.000134770889487,4.000367849917234
25023934B2,359,5427,359,1.0,0,31.944289693593316,36.0,9,36,0,0.0,5392,0.9935507646950433,35,3784,4,5207,5207,11468,4096.062355376934,4096.513213049025,1024.0155888442334,1024.0349886104784,4.0,4.000364497904137
25023936B2,235,3380,235,1.0,0,30.378723404255318,35.0,9,36,6,0.02553191489361702,3371,0.9973372781065089,9,2361,4,3302,3295,7139,4096.545222206446,4096.046972477065,1024.027258207631,1024.0117431192662,4.000425954848786,4.0
25023977B2,200,2514,200,1.0,0,23.005,24.0,2,36,3,0.015,2404,0.9562450278440732,110,1463,5,2214,2192,4601,4096.476595744681,4096.046972477065,1024.0170195791643,1024.0117431192662,4.000398936170213,4.0
25024142B2,131,1713,131,1.0,0,25.083969465648856,26.0,7,36,2,0.015267175572519083,1673,0.9766491535318156,40,1054,5,1586,1565,3286,4096.289920724802,4096.577996715928,1024.0080528468072,1024.0394048229862,4.000251667295835,4.000410509031199
25024243B2,281,4146,281,1.0,0,20.441281138790035,23.0,4,24,9,0.03202846975088968,4038,0.9739507959479016,108,1706,2,3899,3899,5744,4096.0,4096.513213049025,1024.0,1024.0349886104784,4.0,4.000364497904137
25024302B4,166,2287,166,1.0,0,28.44578313253012,32.0,9,36,4,0.024096385542168676,2264,0.989943156974202,23,1540,4,2168,2168,4722,4096.443255155044,4096.780170662332,1024.03021956402,1024.0390025900158,4.000314811899889,4.000609508329947
25024310B3,405,5984,405,1.0,0,22.209876543209877,25.0,4,25,8,0.019753086419753086,5903,0.9864639037433155,81,2435,4,5832,5832,8995,4096.089245250131,4096.599648643373,1024.0,1024.0,4.000087153564581,4.000585594378294
25024431B,196,2750,196,1.0,0,29.913265306122447,35.0,10,36,5,0.025510204081632654,2733,0.9938181818181818,17,1942,4,2682,2682,5863,4096.099301784329,4096.102955962196,1024.0248254460823,1024.025738990549,4.0,4.0
25024688B2,171,2465,171,1.0,0,29.403508771929825,33.0,7,36,4,0.023391812865497075,2438,0.9890466531440162,27,1645,4,2324,2324,5028,4096.20770791075,4096.513213049025,1024.0173084074238,1024.0349886104784,4.000135226504394,4.000364497904137
25024698B4,311,4574,311,1.0,0,31.29581993569132,36.0,6,36,2,0.006430868167202572,4550,0.994752951464801,24,3220,4,4439,4439,9733,4096.456545000595,4096.577996715928,1024.0228252147294,1024.0394048229862,4.000356675781714,4.000410509031199
25024709B2,239,3587,239,1.0,0,30.610878661087867,35.0,8,36,1,0.0041841004184100415,3522,0.9818790075271815,65,2377,4,3365,3358,7316,4096.056406301642,4096.513213049025,1024.0141015754105,1024.0349886104784,4.0,4.000364497904137
25024732B2,192,2729,192,1.0,0,29.125,33.0,8,36,3,0.015625,2696,0.9879076584829608,33,1835,4,2593,2593,5592,4096.309469442579,4096.571046174437,1024.0085957961185,1024.028549124568,4.000268636668905,4.000446129823779
25024855B3,126,1763,126,1.0,0,27.817460317460316,30.0,3,36,2,0.015873015873015872,1733,0.9829835507657402,30,1139,4,1631,1631,3505,4096.031710640406,4096.373566812591,1024.0079276601016,1024.0400229298036,4.0,4.000208463623097
25024878B3,324,4685,324,1.0,0,30.570987654320987,36.0,8,36,7,0.021604938271604937,4653,0.9931696905016009,32,3274,4,4512,4512,9905,4096.18562253988,4096.513213049025,1024.019887614263,1024.0349886104784,4.000103584006629,4.000364497904137
25024982B2,261,3821,261,1.0,0,30.31800766283525,35.0,9,36,4,0.01532567049808429,3784,0.9903166710285266,37,2590,4,3619,3619,7913,4096.286001564071,4096.577996715928,1024.0142992794504,1024.0394048229862,4.00022343872193,4.000410509031199
25024983B2,291,4255,291,1.0,0,20.601374570446737,24.0,4,24,10,0.03436426116838488,4162,0.9781433607520564,93,1833,2,4054,4054,5995,4096.0,4096.153661464586,1024.0,1024.0384153661464,4.0,4.0
25025083B2,217,3283,217,1.0,0,21.138248847926267,24.0,5,24,5,0.02304147465437788,3215,0.9792872372829728,68,1372,2,3135,3135,4587,4096.289658293732,4096.0,1024.014482095378,1024.0,4.000226295541979,4.0
25025096B2,330,4868,330,1.0,0,21.348484848484848,24.0,5,24,9,0.02727272727272727,4826,0.9913722267871816,42,2219,2,4761,4761,7045,4096.0,4096.616410446379,1024.0,1024.011852400574,4.0,4.000555658455269
25025102B2,401,5777,401,1.0,0,20.43142144638404,24.0,3,25,13,0.032418952618453865,5593,0.9681495585944262,184,2568,4,5515,5488,8193,4096.0,4096.513213049025,1024.0,1024.0349886104784,4.0,4.000364497904137
25025109B2,359,5272,359,1.0,0,26.002785515320333,30.0,5,30,5,0.013927576601671309,5206,0.9874810318664643,66,3010,4,5089,5089,9335,4096.289948088721,4096.150264136177,1024.0,1024.0375660340442,4.0002831524303915,4.0
25025240B,146,2110,146,1.0,0,30.068493150684933,34.0,9,36,2,0.0136986301369863,2090,0.990521327014218,20,1434,4,2015,2015,4390,4096.074820984948,4096.40424092037,1024.018705246237,1024.0433090847573,4.0,4.000225580870742
25025245B2,247,3596,247,1.0,0,29.927125506072876,35.0,7,36,3,0.012145748987854251,3537,0.9835928809788654,59,2412,4,3380,3380,7392,4096.408433048433,4096.790646371057,1024.0145856479503,1024.0282326992005,4.00034188034188,4.00066181336863
25025251B,206,2941,206,1.0,0,29.281553398058254,32.0,6,36,1,0.0048543689320388345,2908,0.9887793267596056,33,1976,4,2776,2776,6032,4096.08334237656,4096.757224118316,1024.02083559414,1024.014559517716,4.0,4.000682593856655
25025262B2,196,2904,196,1.0,0,26.413265306122447,30.0,5,30,4,0.02040816326530612,2884,0.9931129476584022,20,1672,4,2819,2819,5177,4096.356711565258,4096.404956498814,1024.0,1024.033744150794,4.000348351137947,4.000263643553915
25025297B,310,4651,310,1.0,0,32.23870967741936,36.0,6,36,6,0.01935483870967742,4646,0.9989249623736831,5,3312,4,4559,4559,9994,4096.254192409532,4096.421823507872,1024.0070605107837,1024.0117162471395,4.000220653133275,4.000366166239473
25025298B2,386,5726,386,1.0,0,31.82383419689119,36.0,7,36,6,0.015544041450777202,5702,0.9958085923856095,24,4063,4,5577,5577,12284,4096.077046548957,4096.513213049025,1024.0192616372392,1024.0349886104784,4.0,4.000364497904137
25025506B,218,3046,218,1.0,0,23.389908256880734,25.5,4,30,8,0.03669724770642202,2968,0.9743926460932371,78,1583,4,2836,2836,5099,4096.356711565258,4096.513213049025,1024.0,1024.0349886104784,4.000348351137947,4.000364497904137
25025509B2,229,3442,229,1.0,0,31.25764192139738,36.0,9,36,3,0.013100436681222707,3417,0.9927367809413132,25,2350,4,3276,3276,7158,4096.136489656643,4096.338177014531,1024.006824300909,1024.0362315421994,4.000106632544252,4.000188714851858
25025510B1,336,5062,336,1.0,0,32.20238095238095,36.0,6,36,2,0.005952380952380952,5044,0.9964440932437771,18,3581,4,4921,4921,10820,4096.054888507719,4096.513213049025,1024.0137221269297,1024.0349886104784,4.0,4.000364497904137
25025510B3,325,4841,325,1.0,0,31.978461538461538,36.0,9,36,3,0.009230769230769232,4829,0.9975211733112993,12,3433,4,4719,4718,10393,4096.350205198359,4096.513213049025,1024.0067341838749,1024.0349886104784,4.000315689782174,4.000364497904137
25025567B3,287,4188,287,1.0,0,31.303135888501743,36.0,7,36,4,0.013937282229965157,4174,0.9966571155682904,14,2965,4,4081,4081,8984,4096.240853021117,4096.513213049025,1024.0066900120212,1024.0349886104784,4.0002090738030525,4.000364497904137
25025570B2,422,6303,422,1.0,0,31.976303317535546,36.0,9,36,3,0.0071090047393364926,6279,0.9961922893860067,24,4456,4,6134,6134,13494,4096.337285902503,4096.513213049025,1024.006485774366,1024.0349886104784,4.000304043782305,4.000364497904137
25025575B2,385,5776,385,1.0,0,32.394805194805194,36.0,7,36,0,0.0,5757,0.9967105263157895,19,4129,4,5657,5657,12472,4096.070887945357,4096.513213049025,1024.0177219863392,1024.0349886104784,4.0,4.000364497904137
25025602B2,506,7540,506,1.0,0,31.944664031620555,36.0,7,36,5,0.009881422924901186,7492,0.9936339522546419,48,5351,4,7338,7338,16164,4096.325551821237,4096.513213049025,1024.0116260587206,1024.0349886104784,4.000272504314652,4.000364497904137
25025675B2,310,4414,310,1.0,0,29.748387096774195,35.0,7,36,3,0.00967741935483871,4357,0.9870865428183054,57,3045,4,4216,4211,9222,4096.030754444979,4096.513213049025,1024.0076886112447,1024.0349886104784,4.0,4.000364497904137
25025788B2,445,6674,445,1.0,0,26.77078651685393,30.0,4,30,9,0.020224719101123594,6594,0.9880131854959544,80,3859,4,6451,6447,11913,4096.09653092006,4096.513213049025,1024.0,1024.0349886104784,4.000094268476621,4.000364497904137
25025953B2,410,5950,410,1.0,0,30.270731707317072,35.0,5,36,7,0.01707317073170732,5836,0.9808403361344538,114,4078,5,5689,5635,12411,4096.02424701648,4096.421823507872,1024.00606175412,1024.0117162471395,4.0,4.000366166239473
25025960B2,195,2649,195,1.0,0,25.57948717948718,26.0,5,36,12,0.06153846153846154,2540,0.9588523971309928,109,1601,4,2367,2347,4988,4096.031710640406,4096.158024691358,1024.0079276601016,1024.0395061728395,4.0,4.0
25026075B2,196,2883,196,1.0,0,31.693877551020407,36.0,10,36,2,0.01020408163265306,2883,1.0,0,2062,4,2849,2849,6212,4096.0534502557675,4096.114515768285,1024.0133625639419,1024.0286289420712,4.0,4.0
25026081B2,240,3397,240,1.0,0,30.4875,36.0,8,36,1,0.004166666666666667,3394,0.9991168678245511,3,2426,4,3340,3340,7317,4096.147948372182,4096.513213049025,1024.0123287341376,1024.0349886104784,4.000096320554806,4.000364497904137
25026103B3,174,2557,174,1.0,0,29.873563218390803,34.0,7,36,3,0.017241379310344827,2520,0.9855299178725069,37,1695,4,2406,2404,5198,4096.148405797101,4096.547658664132,1024.0074200747804,1024.015210932858,4.000115942028986,4.000475398145947
25026163B,336,4868,336,1.0,0,30.038690476190474,33.0,9,36,2,0.005952380952380952,4824,0.9909613804437141,44,3311,4,4650,4650,10093,4096.190577475274,4096.478594129744,1024.0204184723366,1024.023927469857,4.000106349037542,4.000373901663862
25026180B2,415,6279,415,1.0,0,22.862650602409637,25.0,4,25,3,0.007228915662650603,6216,0.9899665551839465,63,2575,4,6139,6139,9488,4096.307815631262,4096.3949093713845,1024.0,1024.0,4.0003006012024045,4.000385653682993
25026254B2,379,5696,379,1.0,0,31.973614775725594,36.0,6,36,4,0.010554089709762533,5676,0.9964887640449438,20,4003,4,5536,5536,12118,4096.128089662764,4096.679599754952,1024.006404322918,1024.013067224746,4.000100070049035,4.0006126199714105
25026291B2,450,6838,450,1.0,0,26.786666666666665,30.0,6,30,6,0.013333333333333334,6742,0.9859608072535829,96,3874,4,6586,6586,12054,4096.286220068946,4096.143230138008,1024.0,1024.035807534502,4.00027951178608,4.0
25026669B2,233,3176,233,1.0,0,25.489270386266096,26.0,3,36,5,0.02145922746781116,3041,0.9574937027707808,135,1901,4,2806,2787,5939,4096.058010423748,4096.513213049025,1024.014502605937,1024.0349886104784,4.0,4.000364497904137
25026740B2,333,4969,333,1.0,0,25.4024024024024,29.0,3,30,5,0.015015015015015015,4822,0.9704165828134433,147,2692,4,4661,4639,8459,4096.128240450846,4096.237609058845,1024.0,1024.0118799016195,4.000125234815279,4.000185632077223
25026798B2,410,5921,410,1.0,0,24.63658536585366,29.0,2,30,10,0.024390243902439025,5708,0.9640263469008613,213,3214,4,5547,5523,10101,4096.203923130539,4096.513213049025,1024.0,1024.0349886104784,4.000199143682167,4.000364497904137
25027122B2,247,3580,247,1.0,0,25.728744939271255,30.0,5,30,4,0.016194331983805668,3552,0.9921787709497206,28,2048,4,3471,3469,6355,4096.38414405402,4096.842474769635,1024.0,1024.0421168083355,4.000375140677754,4.000658183413778
